order_id,product_id,category,supplier,customer_location,marketing_channel,order_date,return_status,price,quantity,delivery_time
O11248,P445,Books,Supplier A,Mumbai,Website Banner,2025-05-31,0,1193.89,2,6
O11249,P895,Toys,Supplier B,Bangalore,Social Media,2025-05-28,0,1555.07,3,9
O11250,P365,Toys,Supplier A,Chennai,Website Banner,2025-04-21,1,707.6,4,9
O11251,P605,Home,Supplier C,Bangalore,Website Banner,2025-06-20,1,593.83,3,7
O11252,P101,Clothing,Supplier C,Mumbai,TV,2025-06-12,1,1139.48,2,9
O11253,P490,Toys,Supplier B,Delhi,Email,2025-04-21,0,479.62,4,5
O11254,P353,Home,Supplier B,Hyderabad,Social Media,2025-04-30,0,1399.9,1,5
O11255,P932,Books,Supplier A,Bangalore,Social Media,2025-05-10,0,1289.62,3,8
O11256,P788,Toys,Supplier A,Mumbai,Social Media,2025-06-16,0,356.75,2,4
O11257,P541,Home,Supplier A,Hyderabad,Email,2025-05-10,0,265.74,4,9
O11258,P613,Home,Supplier A,Hyderabad,TV,2025-04-29,1,1316.52,3,7
O11259,P430,Electronics,Supplier C,Chennai,Social Media,2025-06-08,0,729.73,4,7
O11260,P656,Books,Supplier C,Hyderabad,Email,2025-06-05,0,355.6,3,3
O11261,P688,Electronics,Supplier B,Mumbai,Website Banner,2025-04-27,0,1566.97,3,4
O11262,P685,Clothing,Supplier A,Mumbai,Social Media,2025-06-22,1,765.28,3,7
O11263,P196,Electronics,Supplier A,Bangalore,Social Media,2025-06-18,0,1027.28,4,5
O11264,P226,Electronics,Supplier B,Bangalore,TV,2025-05-20,1,626.26,4,3
O11265,P522,Toys,Supplier A,Bangalore,Social Media,2025-06-02,1,1329.17,3,1
O11266,P944,Home,Supplier A,Hyderabad,Social Media,2025-06-21,1,742.68,1,7
O11267,P203,Books,Supplier A,Hyderabad,Website Banner,2025-05-26,0,1942.44,1,6
O11268,P374,Electronics,Supplier A,Chennai,Email,2025-04-18,0,1465.31,1,7
O11269,P479,Books,Supplier A,Bangalore,Email,2025-04-01,0,446.1,2,2
O11270,P813,Electronics,Supplier B,Delhi,TV,2025-04-14,0,950.05,1,4
O11271,P455,Clothing,Supplier A,Chennai,Website Banner,2025-06-25,0,893.76,4,2
O11272,P419,Electronics,Supplier B,Delhi,Email,2025-06-13,0,1161.64,1,8
O11273,P914,Toys,Supplier A,Hyderabad,Website Banner,2025-05-29,1,1715.48,4,7
O11274,P386,Home,Supplier C,Chennai,Email,2025-04-06,0,1250.16,2,1
O11275,P999,Clothing,Supplier C,Chennai,Website Banner,2025-06-11,1,310.8,4,2
O11276,P384,Electronics,Supplier C,Mumbai,TV,2025-06-20,0,1379.75,4,2
O11277,P613,Books,Supplier C,Hyderabad,Social Media,2025-04-05,0,214.88,4,4
O11278,P269,Clothing,Supplier B,Hyderabad,TV,2025-04-18,1,1603.93,1,3
O11279,P656,Clothing,Supplier B,Chennai,Email,2025-05-07,0,1399.94,3,1
O11280,P543,Electronics,Supplier A,Hyderabad,TV,2025-04-02,0,755.81,4,2
O11281,P786,Clothing,Supplier C,Chennai,Social Media,2025-06-16,0,726.4,1,9
O11282,P584,Books,Supplier B,Mumbai,TV,2025-04-18,0,1636.89,1,1
O11283,P656,Clothing,Supplier A,Chennai,Email,2025-04-17,0,1610.01,1,9
O11284,P116,Books,Supplier A,Hyderabad,Email,2025-05-24,0,834.14,3,7
O11285,P226,Electronics,Supplier B,Hyderabad,TV,2025-05-18,0,738.11,3,2
O11286,P798,Home,Supplier C,Chennai,Social Media,2025-05-21,0,1207.68,3,2
O11287,P945,Clothing,Supplier A,Chennai,TV,2025-06-15,0,215.06,3,5
O11288,P293,Home,Supplier C,Chennai,Social Media,2025-04-04,0,348.8,2,5
O11289,P537,Books,Supplier C,Bangalore,Website Banner,2025-06-04,0,427.11,3,4
O11290,P687,Clothing,Supplier C,Hyderabad,Social Media,2025-05-18,1,533.74,3,3
O11291,P821,Toys,Supplier A,Hyderabad,Website Banner,2025-04-03,0,1121.63,3,4
O11292,P641,Home,Supplier C,Bangalore,TV,2025-06-24,0,1986.04,4,4
O11293,P753,Clothing,Supplier A,Chennai,Social Media,2025-04-17,0,1374.7,4,2
O11294,P424,Home,Supplier C,Mumbai,Website Banner,2025-04-24,1,310.34,3,5
O11295,P480,Clothing,Supplier A,Chennai,Website Banner,2025-05-23,0,1146.04,2,5
O11296,P379,Electronics,Supplier C,Chennai,Website Banner,2025-06-08,0,1093.96,4,5
O11297,P838,Home,Supplier B,Bangalore,Email,2025-04-09,0,459.5,1,1
O11298,P986,Toys,Supplier C,Hyderabad,TV,2025-04-25,0,1856.49,4,6
O11299,P656,Toys,Supplier C,Chennai,Website Banner,2025-04-21,0,993.38,1,2
O11300,P758,Books,Supplier A,Hyderabad,Social Media,2025-06-22,0,1990.21,4,7
O11301,P121,Clothing,Supplier A,Delhi,Website Banner,2025-06-09,0,956.13,3,4
O11302,P309,Home,Supplier C,Hyderabad,Email,2025-04-10,1,1294.32,4,5
O11303,P947,Books,Supplier B,Mumbai,TV,2025-04-05,0,388.57,3,5
O11304,P913,Home,Supplier B,Mumbai,Email,2025-05-01,0,1017.61,3,5
O11305,P142,Clothing,Supplier A,Chennai,Email,2025-04-10,0,629.78,4,2
O11306,P491,Toys,Supplier B,Hyderabad,Email,2025-05-14,1,1704.02,1,5
O11307,P956,Electronics,Supplier C,Chennai,Social Media,2025-06-26,1,1611.06,1,3
O11308,P526,Toys,Supplier A,Bangalore,TV,2025-05-10,0,1683.52,4,4
O11309,P671,Books,Supplier C,Mumbai,TV,2025-04-29,0,1502.5,3,2
O11310,P233,Electronics,Supplier A,Chennai,Social Media,2025-05-17,0,1698.83,1,4
O11311,P946,Books,Supplier A,Bangalore,TV,2025-04-07,0,561.49,2,9
O11312,P408,Clothing,Supplier A,Chennai,Email,2025-05-24,0,1013.68,3,8
O11313,P582,Electronics,Supplier A,Hyderabad,TV,2025-06-03,0,1445.32,4,3
O11314,P218,Books,Supplier B,Hyderabad,Social Media,2025-06-23,0,1347.31,3,1
O11315,P942,Clothing,Supplier C,Hyderabad,Email,2025-05-30,0,1489.44,2,1
O11316,P103,Toys,Supplier C,Hyderabad,Social Media,2025-06-16,0,603.67,2,6
O11317,P881,Clothing,Supplier C,Delhi,Website Banner,2025-05-16,0,377.18,1,3
O11318,P612,Home,Supplier A,Bangalore,Email,2025-04-18,0,1850.25,2,4
O11319,P215,Clothing,Supplier B,Bangalore,Email,2025-04-30,0,1208.31,3,1
O11320,P685,Clothing,Supplier C,Hyderabad,TV,2025-04-27,0,476.89,1,8
O11321,P964,Home,Supplier B,Delhi,Email,2025-05-21,0,1628.19,2,1
O11322,P317,Books,Supplier A,Hyderabad,Social Media,2025-05-27,0,1846.87,1,5
O11323,P581,Books,Supplier C,Delhi,TV,2025-04-25,0,505.21,1,6
O11324,P898,Clothing,Supplier B,Hyderabad,Website Banner,2025-06-09,0,1671.34,4,2
O11325,P553,Home,Supplier A,Mumbai,Social Media,2025-04-16,0,1879.81,1,7
O11326,P456,Home,Supplier B,Mumbai,Website Banner,2025-04-07,0,1889.05,1,7
O11327,P702,Toys,Supplier C,Chennai,Website Banner,2025-06-27,0,1845.48,2,1
O11328,P537,Books,Supplier C,Hyderabad,Website Banner,2025-05-04,1,1183.56,3,4
O11329,P346,Electronics,Supplier A,Bangalore,Email,2025-04-14,0,841.18,3,4
O11330,P168,Books,Supplier A,Chennai,Social Media,2025-05-22,1,213.09,2,5
O11331,P889,Books,Supplier A,Mumbai,Social Media,2025-06-06,0,309.64,3,1
O11332,P951,Toys,Supplier B,Hyderabad,Email,2025-04-24,1,971.91,1,1
O11333,P432,Electronics,Supplier B,Chennai,TV,2025-04-12,0,918.79,4,7
O11334,P242,Toys,Supplier B,Hyderabad,Website Banner,2025-05-03,0,532.49,1,9
O11335,P378,Electronics,Supplier A,Mumbai,Social Media,2025-04-14,0,911.86,1,1
O11336,P861,Clothing,Supplier C,Chennai,Email,2025-04-20,0,514.37,4,2
O11337,P327,Electronics,Supplier C,Mumbai,Website Banner,2025-05-23,1,1727.82,2,6
O11338,P727,Toys,Supplier B,Delhi,TV,2025-05-21,0,736.75,1,6
O11339,P317,Books,Supplier B,Mumbai,TV,2025-04-25,0,1277.42,1,2
O11340,P159,Electronics,Supplier C,Hyderabad,Website Banner,2025-04-01,0,1105.12,2,9
O11341,P232,Electronics,Supplier C,Bangalore,TV,2025-05-10,0,293.39,1,4
O11342,P133,Home,Supplier B,Mumbai,Social Media,2025-04-11,1,1896.02,1,7
O11343,P747,Books,Supplier B,Bangalore,Social Media,2025-06-01,0,1149.01,3,6
O11344,P600,Clothing,Supplier C,Delhi,Social Media,2025-06-20,0,785.1,2,3
O11345,P788,Toys,Supplier A,Chennai,TV,2025-05-22,0,484.63,1,8
O11346,P724,Clothing,Supplier B,Chennai,Social Media,2025-06-03,1,809.35,1,7
O11347,P364,Books,Supplier C,Bangalore,Email,2025-06-08,0,236.92,4,9
O11348,P792,Electronics,Supplier C,Chennai,Social Media,2025-05-17,0,854.4,4,3
O11349,P879,Electronics,Supplier C,Mumbai,Social Media,2025-05-08,0,1156.67,4,1
O11350,P964,Books,Supplier C,Bangalore,TV,2025-05-20,0,1769.36,1,2
O11351,P693,Electronics,Supplier A,Hyderabad,Social Media,2025-06-17,0,1437.27,1,1
O11352,P266,Electronics,Supplier C,Mumbai,Website Banner,2025-06-01,1,400.85,4,5
O11353,P416,Electronics,Supplier B,Mumbai,Email,2025-04-05,0,465.94,3,2
O11354,P870,Toys,Supplier A,Mumbai,TV,2025-04-16,1,970.62,3,3
O11355,P427,Toys,Supplier C,Hyderabad,Email,2025-05-29,0,552.27,3,8
O11356,P435,Home,Supplier A,Delhi,Website Banner,2025-05-13,0,250.13,3,5
O11357,P479,Clothing,Supplier B,Chennai,TV,2025-06-08,1,1649.03,2,4
O11358,P934,Books,Supplier C,Bangalore,TV,2025-04-13,0,235.14,4,5
O11359,P153,Books,Supplier B,Delhi,Social Media,2025-06-26,0,1695.24,1,6
O11360,P556,Books,Supplier C,Bangalore,Email,2025-05-23,0,459.39,4,7
O11361,P537,Home,Supplier C,Chennai,Website Banner,2025-05-17,0,1954.42,3,9
O11362,P785,Toys,Supplier C,Hyderabad,Website Banner,2025-06-16,0,1286.97,1,1
O11363,P122,Home,Supplier C,Mumbai,TV,2025-06-17,0,1522.97,2,4
O11364,P351,Books,Supplier C,Mumbai,Social Media,2025-04-08,1,398.87,4,9
O11365,P563,Clothing,Supplier A,Hyderabad,TV,2025-04-24,1,1751.79,1,5
O11366,P667,Electronics,Supplier C,Delhi,TV,2025-06-08,0,1710.55,1,8
O11367,P334,Toys,Supplier C,Delhi,TV,2025-06-18,1,1375.39,3,1
O11368,P894,Toys,Supplier A,Bangalore,TV,2025-05-17,1,1104.09,3,4
O11369,P784,Home,Supplier A,Hyderabad,Website Banner,2025-04-10,0,1498.68,4,9
O11370,P303,Toys,Supplier A,Delhi,Website Banner,2025-04-26,0,210.67,2,1
O11371,P353,Books,Supplier A,Hyderabad,TV,2025-06-21,0,1266.39,1,1
O11372,P749,Books,Supplier A,Chennai,TV,2025-06-07,0,1725.33,3,4
O11373,P919,Home,Supplier A,Mumbai,Social Media,2025-05-31,0,842.42,4,3
O11374,P964,Books,Supplier C,Mumbai,TV,2025-05-17,1,394.92,3,7
O11375,P535,Clothing,Supplier C,Mumbai,Website Banner,2025-04-18,0,957.58,4,3
O11376,P584,Home,Supplier B,Hyderabad,Email,2025-05-21,0,1508.79,3,1
O11377,P115,Clothing,Supplier C,Hyderabad,Website Banner,2025-04-04,0,393.14,2,2
O11378,P633,Electronics,Supplier C,Bangalore,Social Media,2025-05-23,0,570.89,1,4
O11379,P386,Clothing,Supplier A,Mumbai,Website Banner,2025-04-12,0,465.59,3,1
O11380,P893,Electronics,Supplier A,Bangalore,Email,2025-04-01,0,1634.51,1,1
O11381,P313,Electronics,Supplier C,Mumbai,TV,2025-06-26,0,313.21,4,8
O11382,P981,Clothing,Supplier B,Bangalore,Email,2025-05-07,0,1435.86,2,7
O11383,P719,Home,Supplier A,Bangalore,TV,2025-06-16,0,859.62,1,8
O11384,P491,Books,Supplier C,Chennai,TV,2025-06-07,0,1560.42,3,4
O11385,P174,Books,Supplier C,Bangalore,Website Banner,2025-06-10,0,1935.89,1,6
O11386,P519,Electronics,Supplier B,Hyderabad,Website Banner,2025-04-13,0,406.18,1,3
O11387,P771,Electronics,Supplier B,Bangalore,Website Banner,2025-04-06,0,765.89,4,8
O11388,P300,Home,Supplier A,Mumbai,Social Media,2025-06-05,0,1658.23,2,4
O11389,P769,Toys,Supplier B,Bangalore,Website Banner,2025-06-01,0,679.09,2,3
O11390,P943,Clothing,Supplier C,Delhi,Social Media,2025-05-01,1,587.22,1,4
O11391,P155,Electronics,Supplier C,Mumbai,Website Banner,2025-04-15,0,1685.68,1,6
O11392,P332,Books,Supplier B,Delhi,TV,2025-06-04,0,1976.75,4,7
O11393,P849,Home,Supplier B,Mumbai,Social Media,2025-06-05,1,1202.39,1,7
O11394,P926,Clothing,Supplier B,Hyderabad,Email,2025-04-19,0,700.49,4,4
O11395,P659,Home,Supplier B,Hyderabad,Social Media,2025-05-06,0,917.42,2,8
O11396,P135,Clothing,Supplier A,Hyderabad,Social Media,2025-04-22,1,506.23,2,7
O11397,P191,Clothing,Supplier B,Delhi,Email,2025-04-26,0,1571.4,4,2
O11398,P537,Electronics,Supplier A,Chennai,Social Media,2025-04-27,0,1592.25,1,8
O11399,P364,Home,Supplier C,Mumbai,TV,2025-04-02,1,1775.22,2,9
O11400,P943,Home,Supplier B,Hyderabad,Website Banner,2025-05-14,0,247.88,3,5
O11401,P186,Books,Supplier A,Mumbai,Email,2025-04-16,0,1211.57,4,4
O11402,P421,Books,Supplier B,Delhi,Website Banner,2025-06-29,0,585.66,2,4
O11403,P944,Electronics,Supplier C,Chennai,TV,2025-05-11,0,813.59,2,4
O11404,P836,Electronics,Supplier C,Delhi,Email,2025-05-11,0,1612.92,2,6
O11405,P573,Toys,Supplier C,Mumbai,Website Banner,2025-04-29,0,545.66,3,4
O11406,P423,Books,Supplier B,Chennai,Website Banner,2025-06-04,1,1349.02,3,7
O11407,P980,Clothing,Supplier B,Chennai,TV,2025-06-27,1,1378.22,3,7
O11408,P144,Home,Supplier A,Delhi,Website Banner,2025-05-05,1,1917.37,1,5
O11409,P620,Electronics,Supplier C,Hyderabad,TV,2025-06-25,0,1595.29,4,5
O11410,P938,Home,Supplier B,Mumbai,Social Media,2025-05-18,0,1646.54,1,8
O11411,P800,Home,Supplier C,Bangalore,TV,2025-04-28,1,1156.88,3,7
O11412,P448,Toys,Supplier C,Bangalore,Social Media,2025-06-05,1,536.21,4,7
O11413,P527,Books,Supplier A,Delhi,Email,2025-06-05,0,966.01,1,6
O11414,P953,Electronics,Supplier A,Mumbai,Website Banner,2025-04-06,0,1189.08,1,7
O11415,P745,Home,Supplier A,Mumbai,TV,2025-05-04,0,1421.15,1,7
O11416,P236,Electronics,Supplier A,Delhi,TV,2025-06-22,0,1293.88,3,2
O11417,P180,Clothing,Supplier C,Mumbai,Website Banner,2025-04-16,0,909.16,2,2
O11418,P786,Toys,Supplier A,Hyderabad,Website Banner,2025-06-12,1,677.56,4,7
O11419,P106,Clothing,Supplier A,Delhi,Email,2025-04-13,0,502.82,3,7
O11420,P981,Electronics,Supplier A,Hyderabad,Email,2025-04-25,0,1448.92,4,7
O11421,P260,Electronics,Supplier A,Mumbai,TV,2025-04-10,0,1361.72,3,5
O11422,P339,Books,Supplier C,Delhi,Email,2025-05-07,0,1437.27,1,1
O11423,P202,Home,Supplier A,Mumbai,Social Media,2025-04-27,0,870.55,1,2
O11424,P432,Home,Supplier C,Delhi,Email,2025-04-18,0,672.33,2,9
O11425,P734,Clothing,Supplier B,Mumbai,Email,2025-06-14,0,1567.5,2,8
O11426,P323,Toys,Supplier C,Hyderabad,TV,2025-04-02,0,1592.57,4,8
O11427,P665,Home,Supplier C,Hyderabad,Social Media,2025-05-03,0,1020.11,2,1
O11428,P805,Books,Supplier A,Mumbai,Email,2025-05-22,0,1301.43,2,6
O11429,P211,Clothing,Supplier B,Delhi,Social Media,2025-05-24,0,872.34,4,9
O11430,P836,Clothing,Supplier B,Bangalore,Social Media,2025-04-28,1,1463.5,3,8
O11431,P701,Books,Supplier B,Hyderabad,Social Media,2025-05-23,0,1704.3,2,3
O11432,P324,Toys,Supplier B,Hyderabad,Website Banner,2025-05-30,1,1438.82,3,4
O11433,P155,Books,Supplier C,Bangalore,Website Banner,2025-04-22,0,1122.65,1,3
O11434,P318,Toys,Supplier B,Mumbai,Website Banner,2025-05-04,1,1025.58,2,6
O11435,P595,Books,Supplier C,Delhi,Website Banner,2025-05-07,1,1356.18,1,9
O11436,P570,Books,Supplier C,Mumbai,TV,2025-05-26,0,1423.66,1,8
O11437,P164,Electronics,Supplier C,Chennai,Email,2025-06-16,0,1205.71,3,4
O11438,P566,Clothing,Supplier B,Hyderabad,Website Banner,2025-06-26,0,1324.9,4,2
O11439,P717,Books,Supplier A,Chennai,TV,2025-05-31,1,373.86,2,8
O11440,P940,Books,Supplier A,Hyderabad,Email,2025-05-20,0,1913.18,3,8
O11441,P869,Home,Supplier B,Hyderabad,Website Banner,2025-05-21,0,1623.39,4,6
O11442,P891,Clothing,Supplier A,Chennai,Email,2025-05-03,0,873.07,1,8
O11443,P979,Home,Supplier A,Chennai,Website Banner,2025-05-10,1,1213.06,2,9
O11444,P724,Clothing,Supplier C,Mumbai,TV,2025-05-14,0,285.18,1,1
O11445,P980,Home,Supplier C,Chennai,Social Media,2025-05-18,0,274.21,1,9
O11446,P321,Books,Supplier B,Mumbai,Social Media,2025-05-13,0,651.44,2,2
O11447,P660,Books,Supplier B,Mumbai,Email,2025-05-24,0,1441.46,4,1
O11448,P843,Electronics,Supplier A,Mumbai,TV,2025-06-04,0,1733.87,4,8
O11449,P837,Home,Supplier C,Hyderabad,Social Media,2025-04-09,0,1206.53,2,8
O11450,P596,Toys,Supplier B,Hyderabad,Website Banner,2025-04-02,0,1157.84,2,4
O11451,P734,Electronics,Supplier B,Chennai,Social Media,2025-06-09,1,924.16,3,8
O11452,P866,Home,Supplier B,Hyderabad,Email,2025-04-04,0,490.88,3,7
O11453,P981,Home,Supplier B,Chennai,Email,2025-06-22,0,413.04,1,2
O11454,P582,Electronics,Supplier B,Hyderabad,TV,2025-05-01,0,1569.22,2,5
O11455,P686,Books,Supplier B,Delhi,Email,2025-06-05,0,1869.51,4,4
O11456,P613,Home,Supplier A,Delhi,Social Media,2025-04-04,0,1024.91,1,3
O11457,P704,Books,Supplier C,Chennai,Social Media,2025-04-29,0,1387.0,1,1
O11458,P618,Electronics,Supplier C,Hyderabad,Social Media,2025-05-14,0,1846.02,1,5
O11459,P509,Books,Supplier B,Hyderabad,Social Media,2025-04-26,0,362.2,1,8
O11460,P885,Clothing,Supplier C,Mumbai,TV,2025-06-13,0,1586.87,4,9
O11461,P757,Toys,Supplier C,Bangalore,Website Banner,2025-04-12,1,1310.27,1,7
O11462,P847,Home,Supplier C,Chennai,Website Banner,2025-06-16,0,1277.55,2,1
O11463,P677,Toys,Supplier B,Bangalore,TV,2025-05-02,1,726.57,3,1
O11464,P626,Books,Supplier B,Bangalore,Email,2025-05-11,0,1431.01,4,1
O11465,P257,Home,Supplier C,Chennai,Website Banner,2025-04-19,0,1630.64,2,2
O11466,P124,Books,Supplier C,Hyderabad,Email,2025-06-28,0,403.14,2,1
O11467,P214,Clothing,Supplier B,Chennai,Website Banner,2025-04-03,1,1160.34,2,4
O11468,P830,Electronics,Supplier A,Bangalore,Email,2025-04-24,0,382.28,3,9
O11469,P429,Home,Supplier C,Hyderabad,TV,2025-05-07,0,1770.63,3,4
O11470,P226,Clothing,Supplier A,Delhi,Social Media,2025-06-07,0,1113.75,3,4
O11471,P799,Clothing,Supplier C,Chennai,Email,2025-05-16,0,1654.34,2,7
O11472,P579,Home,Supplier A,Chennai,Social Media,2025-04-15,0,862.55,3,9
O11473,P965,Books,Supplier A,Hyderabad,Email,2025-06-12,0,425.14,1,7
O11474,P354,Clothing,Supplier A,Delhi,Email,2025-06-14,0,274.7,3,1
O11475,P163,Toys,Supplier B,Delhi,Email,2025-06-02,1,706.72,4,1
O11476,P248,Clothing,Supplier A,Hyderabad,Email,2025-04-03,0,639.62,2,4
O11477,P245,Books,Supplier A,Mumbai,Email,2025-06-29,0,1208.63,2,4
O11478,P392,Books,Supplier A,Chennai,Social Media,2025-04-16,0,239.13,1,1
O11479,P419,Toys,Supplier C,Chennai,Email,2025-05-05,1,1137.03,3,6
O11480,P135,Clothing,Supplier A,Bangalore,Social Media,2025-05-20,1,905.19,3,2
O11481,P388,Books,Supplier C,Hyderabad,TV,2025-06-12,1,1238.82,4,5
O11482,P800,Home,Supplier A,Bangalore,Website Banner,2025-04-08,0,1464.35,1,8
O11483,P810,Electronics,Supplier A,Bangalore,Email,2025-04-23,1,1341.37,4,3
O11484,P150,Electronics,Supplier B,Delhi,Website Banner,2025-06-21,0,1972.36,4,9
O11485,P705,Electronics,Supplier C,Chennai,Social Media,2025-04-02,0,448.88,2,7
O11486,P708,Clothing,Supplier A,Bangalore,TV,2025-06-25,0,973.53,2,9
O11487,P882,Toys,Supplier C,Delhi,TV,2025-05-05,0,964.7,3,1
O11488,P250,Books,Supplier C,Hyderabad,TV,2025-06-12,1,950.7,3,5
O11489,P210,Home,Supplier B,Bangalore,Website Banner,2025-06-02,0,1394.84,4,3
O11490,P609,Home,Supplier B,Chennai,Social Media,2025-05-08,0,1081.69,3,4
O11491,P775,Clothing,Supplier B,Bangalore,Email,2025-04-24,0,1131.38,4,4
O11492,P621,Electronics,Supplier B,Hyderabad,Email,2025-04-09,0,978.24,3,7
O11493,P326,Clothing,Supplier B,Bangalore,Social Media,2025-05-26,0,1985.06,3,8
O11494,P324,Toys,Supplier B,Chennai,Website Banner,2025-04-14,0,1869.61,2,5
O11495,P750,Toys,Supplier B,Delhi,Email,2025-04-01,1,753.9,2,7
O11496,P435,Books,Supplier B,Chennai,Social Media,2025-05-19,0,400.87,2,3
O11497,P128,Books,Supplier A,Delhi,Email,2025-06-18,0,1711.58,2,3
O11498,P642,Toys,Supplier C,Mumbai,TV,2025-04-30,0,1994.91,1,3
O11499,P986,Toys,Supplier B,Chennai,Email,2025-04-08,0,726.7,2,4
O11500,P303,Toys,Supplier B,Chennai,Website Banner,2025-05-22,1,844.01,1,6
O11501,P544,Clothing,Supplier C,Hyderabad,Social Media,2025-06-23,0,1894.94,2,5
O11502,P743,Toys,Supplier A,Bangalore,Website Banner,2025-06-21,0,1480.03,3,8
O11503,P584,Home,Supplier C,Delhi,Social Media,2025-05-21,0,732.15,4,5
O11504,P176,Electronics,Supplier C,Delhi,TV,2025-05-28,0,1245.88,3,5
O11505,P285,Toys,Supplier B,Hyderabad,Social Media,2025-05-08,0,1899.61,3,2
O11506,P247,Electronics,Supplier C,Hyderabad,Email,2025-04-27,0,1661.26,1,5
O11507,P666,Clothing,Supplier C,Bangalore,Email,2025-06-04,0,1535.3,2,7
O11508,P982,Electronics,Supplier B,Bangalore,TV,2025-05-02,0,1526.59,4,2
O11509,P760,Clothing,Supplier B,Chennai,Social Media,2025-04-24,0,520.44,4,6
O11510,P699,Home,Supplier B,Mumbai,TV,2025-05-22,0,1684.43,2,7
O11511,P626,Clothing,Supplier B,Bangalore,Email,2025-05-09,0,697.01,1,5
O11512,P857,Clothing,Supplier C,Hyderabad,Website Banner,2025-04-12,0,1874.66,1,9
O11513,P215,Books,Supplier C,Bangalore,TV,2025-05-26,1,856.35,1,4
O11514,P615,Toys,Supplier A,Delhi,Website Banner,2025-05-23,0,1743.79,4,1
O11515,P468,Toys,Supplier A,Mumbai,Website Banner,2025-06-02,0,679.22,1,8
O11516,P526,Home,Supplier C,Chennai,Social Media,2025-06-23,0,1126.15,1,8
O11517,P897,Home,Supplier A,Delhi,TV,2025-04-10,1,392.39,4,7
O11518,P996,Toys,Supplier C,Delhi,Website Banner,2025-05-19,0,1388.21,4,8
O11519,P277,Books,Supplier A,Mumbai,Website Banner,2025-05-24,1,1704.94,3,2
O11520,P772,Toys,Supplier B,Chennai,Social Media,2025-06-12,0,1493.21,4,3
O11521,P439,Books,Supplier A,Hyderabad,Social Media,2025-06-03,1,1141.87,2,9
O11522,P548,Home,Supplier B,Chennai,Email,2025-04-09,1,281.21,4,1
O11523,P235,Electronics,Supplier B,Bangalore,Website Banner,2025-05-25,0,1880.19,4,8
O11524,P793,Home,Supplier B,Delhi,Email,2025-05-24,0,1469.88,1,8
O11525,P547,Home,Supplier B,Bangalore,Website Banner,2025-04-26,0,1542.56,3,7
O11526,P438,Clothing,Supplier A,Hyderabad,Email,2025-06-22,0,1630.43,1,5
O11527,P528,Clothing,Supplier C,Bangalore,Social Media,2025-05-20,0,1545.94,3,4
O11528,P339,Clothing,Supplier B,Chennai,TV,2025-04-12,0,994.01,1,6
O11529,P640,Clothing,Supplier A,Bangalore,Social Media,2025-04-20,0,1520.52,2,1
O11530,P199,Books,Supplier B,Hyderabad,Email,2025-06-09,0,1325.05,1,5
O11531,P570,Toys,Supplier A,Hyderabad,Email,2025-06-06,0,1737.23,1,4
O11532,P915,Electronics,Supplier A,Hyderabad,TV,2025-04-15,0,1644.43,2,4
O11533,P109,Home,Supplier A,Chennai,Website Banner,2025-06-18,0,274.47,2,7
O11534,P353,Books,Supplier C,Hyderabad,Email,2025-06-16,1,882.0,4,9
O11535,P770,Electronics,Supplier A,Delhi,Email,2025-06-23,0,262.49,1,8
O11536,P168,Books,Supplier A,Hyderabad,Email,2025-04-14,0,383.73,2,8
O11537,P286,Books,Supplier C,Bangalore,TV,2025-06-23,0,1282.54,2,5
O11538,P785,Home,Supplier C,Bangalore,Social Media,2025-06-20,0,1772.88,4,6
O11539,P945,Toys,Supplier A,Bangalore,Email,2025-05-04,0,415.68,3,2
O11540,P684,Clothing,Supplier C,Chennai,TV,2025-05-24,0,1011.96,2,3
O11541,P591,Toys,Supplier B,Bangalore,Email,2025-06-26,1,1839.58,2,5
O11542,P571,Home,Supplier B,Chennai,Website Banner,2025-04-25,0,1665.74,1,2
O11543,P781,Home,Supplier C,Chennai,TV,2025-06-01,0,1135.4,4,3
O11544,P293,Home,Supplier C,Hyderabad,Email,2025-04-13,1,1588.83,1,4
O11545,P975,Electronics,Supplier A,Delhi,TV,2025-06-17,0,1140.85,3,6
O11546,P988,Toys,Supplier C,Hyderabad,Email,2025-05-22,1,484.57,4,5
O11547,P436,Toys,Supplier A,Hyderabad,Social Media,2025-06-27,1,424.53,1,4
O11548,P117,Books,Supplier B,Chennai,Email,2025-06-07,0,539.06,2,2
O11549,P908,Books,Supplier C,Chennai,TV,2025-05-10,0,831.66,2,5
O11550,P785,Books,Supplier A,Bangalore,Website Banner,2025-04-21,0,1874.95,4,5
O11551,P866,Home,Supplier A,Bangalore,Website Banner,2025-06-12,0,1639.42,2,7
O11552,P827,Toys,Supplier B,Hyderabad,Website Banner,2025-06-12,0,979.04,1,1
O11553,P730,Home,Supplier C,Mumbai,Email,2025-05-10,1,1087.54,4,4
O11554,P143,Electronics,Supplier B,Mumbai,Social Media,2025-05-05,0,678.1,2,5
O11555,P624,Books,Supplier A,Bangalore,Email,2025-06-08,0,1467.84,2,8
O11556,P738,Home,Supplier A,Mumbai,Website Banner,2025-04-01,0,1644.98,3,8
O11557,P720,Home,Supplier C,Bangalore,TV,2025-05-14,0,630.03,3,1
O11558,P788,Electronics,Supplier A,Chennai,Website Banner,2025-04-24,0,275.28,4,5
O11559,P502,Clothing,Supplier C,Hyderabad,TV,2025-04-18,0,1323.0,3,1
